Date,Open,High,Low,Close,Adj Close,Volume
2011-01-14,73.660004,74.610001,73.519997,74.500000,49.295238,2509000
2011-01-18,75.029999,76.889999,75.000000,76.540001,50.645073,3789000
2011-01-19,76.230003,78.669998,76.230003,77.660004,51.386150,5078800
2011-01-20,77.580002,79.330002,77.379997,79.320000,52.484554,4772000
2011-01-21,79.750000,80.160004,79.129997,79.220001,52.418369,4231500
2011-01-24,78.879997,79.180000,77.660004,78.029999,51.630981,6903800
2011-01-25,77.860001,79.129997,77.639999,79.070000,52.319115,3051300
2011-01-26,78.940002,79.000000,77.519997,78.389999,51.869179,2835900
2011-01-27,79.959999,81.000000,78.570000,79.099998,52.338982,3045800
2011-01-28,79.339996,80.500000,77.790001,78.199997,51.743446,4376600
2011-01-31,78.879997,79.629997,78.589996,79.599998,52.669804,2266000
2011-02-01,79.680000,81.000000,79.629997,80.589996,53.324875,2682200
2011-02-02,80.309998,81.660004,80.110001,81.070000,53.642502,1930700
2011-02-03,81.010002,81.440002,80.379997,80.720001,53.410919,3770000
2011-02-04,80.900002,80.930000,80.209999,80.709999,53.404285,3479200
2011-02-07,80.699997,81.739998,80.559998,81.519997,53.940216,3884400
2011-02-08,81.489998,81.849998,81.129997,81.400002,53.860847,1856700
2011-02-09,81.309998,82.430000,81.070000,82.269997,54.436497,1755300
2011-02-10,81.849998,82.139999,81.349998,81.889999,54.185051,1905600
2011-02-11,81.570000,81.919998,81.139999,81.690002,54.052727,2612400
2011-02-14,81.769997,81.989998,80.099998,80.919998,53.543236,1786400
2011-02-15,80.730003,81.730003,80.220001,81.480003,53.913788,1902900
2011-02-16,81.389999,81.459999,80.540001,81.279999,53.781452,3279600
2011-02-17,81.099998,82.089996,80.970001,81.900002,54.191669,1953400
2011-02-18,81.949997,82.089996,81.419998,81.809998,54.132122,1522800
2011-02-22,81.320000,81.419998,79.980003,80.180000,53.053619,1808400
2011-02-23,80.300003,80.779999,79.620003,80.139999,53.027119,1991100
2011-02-24,80.139999,80.720001,79.879997,80.220001,53.080067,1500500
2011-02-25,79.690002,80.279999,79.029999,80.110001,53.507519,1982300
2011-02-28,80.510002,80.580002,79.010002,79.160004,52.872997,2426600
2011-03-01,79.470001,80.050003,78.800003,79.120003,52.846287,1960500
2011-03-02,79.309998,79.879997,78.870003,79.459999,53.073383,1629600
2011-03-03,79.839996,80.889999,79.839996,80.779999,53.955044,1692200
2011-03-04,80.699997,80.800003,78.900002,79.849998,53.333862,2088900
2011-03-07,79.940002,80.500000,78.949997,79.300003,52.966537,1863600
2011-03-08,79.320000,80.519997,79.320000,80.269997,53.614388,1878700
2011-03-09,80.199997,80.790001,79.959999,80.480003,53.754673,2155800
2011-03-10,79.739998,80.190002,78.820000,79.040001,52.792850,1931200
2011-03-11,79.080002,80.779999,78.830002,80.470001,53.747967,2444500
2011-03-14,79.739998,80.720001,79.589996,80.470001,53.747967,5269100
2011-03-15,79.419998,80.199997,78.419998,79.680000,53.220306,2415700
2011-03-16,79.279999,80.099998,78.199997,78.410004,52.372059,2594100
2011-03-17,79.790001,80.980003,79.449997,80.410004,53.707909,2919800
2011-03-18,81.419998,81.489998,80.099998,80.529999,53.788040,3355800
2011-03-21,81.320000,81.690002,81.139999,81.230003,54.255600,2278100
2011-03-22,81.379997,81.669998,81.010002,81.300003,54.302372,1253500
2011-03-23,80.980003,81.339996,80.599998,81.180000,54.222218,1757900
2011-03-24,81.639999,81.750000,80.610001,80.800003,53.968399,1982700
2011-03-25,81.099998,81.180000,80.339996,80.370003,53.681190,1923400
2011-03-28,80.769997,81.000000,80.110001,80.260002,53.607731,1329800
2011-03-29,80.239998,80.570000,79.570000,80.349998,53.667831,1586700
2011-03-30,80.500000,80.669998,79.720001,79.760002,53.273746,2277300
2011-03-31,79.839996,80.680000,79.779999,80.400002,53.701241,2897200
2011-04-01,80.500000,81.339996,80.360001,80.980003,54.088623,1544600
2011-04-04,80.750000,81.239998,80.500000,80.989998,54.095314,1803900
2011-04-05,80.550003,81.629997,80.410004,81.110001,54.175442,2005200
2011-04-06,81.110001,81.750000,80.849998,81.489998,54.429264,1779800
2011-04-07,81.290001,81.800003,80.910004,81.790001,54.629639,1674700
2011-04-08,81.800003,81.919998,80.199997,80.500000,53.768021,1939100
2011-04-11,80.339996,81.220001,80.040001,80.510002,53.774693,1823300
2011-04-12,80.519997,80.519997,80.019997,80.370003,53.681190,1861900
2011-04-13,80.440002,80.870003,77.830002,78.309998,52.305252,4249600
2011-04-14,77.870003,78.540001,75.809998,77.730003,51.917862,3854000
2011-04-15,78.010002,78.370003,77.480003,78.190002,52.225132,2517600
2011-04-18,77.459999,77.529999,76.540001,76.900002,51.363480,2916700
2011-04-19,77.230003,77.500000,76.820000,77.010002,51.436974,1992600
2011-04-20,77.669998,78.730003,77.589996,77.879997,52.018051,1976000
2011-04-21,77.860001,78.059998,77.610001,77.779999,51.951256,1905100
2011-04-25,77.480003,77.860001,77.080002,77.440002,51.724178,2458600
2011-04-26,77.970001,79.610001,77.839996,79.040001,52.792850,3000000
2011-04-27,79.070000,79.809998,78.709999,79.160004,52.872997,1727900
2011-04-28,79.190002,79.320000,78.489998,79.059998,52.806194,2402300
2011-04-29,79.059998,79.449997,78.879997,79.250000,52.933121,2078500
2011-05-02,79.349998,79.900002,78.540001,78.739998,52.592468,3125000
2011-05-03,78.519997,80.169998,78.500000,79.889999,53.360596,2288100
2011-05-04,79.919998,80.349998,78.779999,78.910004,52.706017,4356900
2011-05-05,78.809998,80.400002,78.510002,79.809998,53.307167,2296200
2011-05-06,80.470001,80.800003,79.580002,79.949997,53.400642,2047200
2011-05-09,80.019997,80.510002,79.629997,79.930000,53.387306,1705300
2011-05-10,80.239998,80.459999,79.419998,79.449997,53.066689,2189700
2011-05-11,79.500000,80.199997,79.239998,79.379997,53.019917,2275400
2011-05-12,79.330002,80.360001,79.250000,80.070000,53.480804,1550900
2011-05-13,80.040001,80.389999,79.419998,79.589996,53.160221,1669000
2011-05-16,79.389999,80.519997,79.269997,80.339996,53.661156,2439800
2011-05-17,79.839996,80.379997,78.839996,79.559998,53.140179,2005500
2011-05-18,79.589996,80.169998,79.129997,80.010002,53.440735,1312100
2011-05-19,80.500000,80.830002,80.080002,80.379997,53.687866,1045100
2011-05-20,80.370003,80.370003,79.529999,79.750000,53.267090,1694000
2011-05-23,79.019997,79.800003,78.790001,79.230003,52.919754,1832600
2011-05-24,79.160004,79.330002,78.510002,78.599998,52.498966,2384800
2011-05-25,78.519997,78.599998,78.000000,78.459999,52.405464,2328500
2011-05-26,78.349998,78.680000,77.540001,77.739998,51.924553,2994500
2011-05-27,77.080002,77.540001,76.680000,77.260002,52.106655,1796100
2011-05-31,77.269997,78.110001,77.269997,77.900002,52.538284,2369600
2011-06-01,77.760002,78.110001,75.739998,75.760002,51.095005,2613800
2011-06-02,75.779999,76.389999,75.680000,75.730003,51.074760,2307000
2011-06-03,75.220001,76.459999,75.099998,76.279999,51.445698,2560600
2011-06-06,76.199997,77.599998,76.099998,77.379997,52.187553,3200700
2011-06-07,77.449997,77.720001,77.260002,77.290001,52.126884,2277500
2011-06-08,77.220001,77.750000,77.019997,77.120003,52.012253,2398800
2011-06-09,77.129997,78.019997,76.800003,77.889999,52.531528,1896100
2011-06-10,77.650002,78.010002,77.209999,77.300003,52.133625,2404900
2011-06-13,77.720001,79.080002,77.510002,78.860001,53.185734,3048000
2011-06-14,79.389999,80.000000,79.110001,79.639999,53.711773,2552100
2011-06-15,79.080002,80.000000,78.989998,79.629997,53.705040,2217700
2011-06-16,79.570000,80.349998,79.300003,79.910004,53.893890,2493100
2011-06-17,80.470001,81.150002,79.790001,80.010002,53.961334,3135700
2011-06-20,79.720001,80.830002,79.720001,80.339996,54.183899,4146300
2011-06-21,80.709999,80.949997,80.190002,80.650002,54.392971,1863900
2011-06-22,80.639999,80.940002,79.949997,80.010002,53.961334,1709600
2011-06-23,79.879997,80.040001,78.570000,79.690002,53.745510,1812000
2011-06-24,79.779999,79.809998,79.120003,79.199997,53.415035,1905000
2011-06-27,79.430000,79.889999,79.029999,79.669998,53.732018,1192800
2011-06-28,79.790001,79.839996,79.239998,79.440002,53.576900,1651600
2011-06-29,79.650002,80.620003,79.550003,80.370003,54.204117,1630500
2011-06-30,80.400002,81.269997,80.089996,80.970001,54.608799,1487100
2011-07-01,80.870003,82.010002,80.690002,81.970001,55.283211,1200900
2011-07-05,81.629997,81.629997,80.639999,80.970001,54.608799,1310400
2011-07-06,80.970001,81.930000,80.930000,81.620003,55.047157,2339400
2011-07-07,82.230003,82.230003,81.239998,81.360001,54.871819,1950500
2011-07-08,80.589996,81.029999,80.309998,80.510002,54.298550,2071200
2011-07-11,79.730003,80.110001,79.510002,79.980003,53.941113,1733800
2011-07-12,79.870003,80.000000,79.250000,79.709999,53.759007,1975900
2011-07-13,80.070000,80.879997,79.440002,79.669998,53.732018,1824700
2011-07-14,79.629997,79.720001,78.940002,79.199997,53.415035,1574500
2011-07-15,79.459999,79.459999,77.610001,78.370003,52.855255,2322800
2011-07-18,78.120003,78.139999,76.959999,77.440002,52.228046,1574100
2011-07-19,77.510002,78.669998,77.470001,78.400002,52.875492,1790900
2011-07-20,78.400002,78.800003,77.989998,78.320000,52.821560,1431600
2011-07-21,78.790001,80.389999,78.589996,80.160004,54.062519,1794700
2011-07-22,79.879997,80.000000,78.980003,79.599998,53.684807,1272300
2011-07-25,78.910004,79.739998,78.529999,79.300003,53.482506,1514700
2011-07-26,81.339996,81.989998,79.940002,80.820000,54.507633,3087900
2011-07-27,80.279999,80.580002,77.220001,77.459999,52.241547,2930800
2011-07-28,77.449997,77.849998,74.440002,75.290001,50.778004,4943700
2011-07-29,74.620003,76.940002,74.589996,75.730003,51.074760,3452100
2011-08-01,76.110001,76.110001,73.430000,74.459999,50.218220,3494100
2011-08-02,73.959999,75.110001,73.620003,73.680000,49.692165,4183000
2011-08-03,73.540001,74.010002,72.349998,73.559998,49.611233,3432800
2011-08-04,72.879997,72.959999,71.300003,71.320000,48.100510,3333000
2011-08-05,72.040001,73.980003,71.980003,72.820000,49.112152,6414600
2011-08-08,71.650002,72.870003,68.769997,68.900002,46.468380,4897200
2011-08-09,69.449997,70.989998,67.059998,70.879997,47.803761,8253700
2011-08-10,69.480003,69.800003,66.680000,66.870003,45.099289,4806500
2011-08-11,66.989998,69.699997,66.360001,68.839996,46.427925,3298900
2011-08-12,69.660004,70.349998,68.070000,69.120003,46.616753,3262300
2011-08-15,69.830002,70.480003,69.419998,70.260002,47.385612,3031300
2011-08-16,69.989998,71.930000,69.370003,70.690002,47.675621,3184000
2011-08-17,71.000000,71.660004,70.620003,71.190002,48.012859,2366900
2011-08-18,69.739998,69.959999,68.320000,69.379997,46.792107,4174800
2011-08-19,68.330002,70.230003,68.169998,69.389999,46.798855,3031700
2011-08-22,70.400002,70.769997,69.400002,69.919998,47.156319,1990200
2011-08-23,70.230003,71.980003,70.110001,71.879997,48.478191,2530900
2011-08-24,71.769997,73.290001,71.519997,73.260002,49.408924,1710300
2011-08-25,73.529999,73.750000,71.730003,72.040001,48.586098,2004400
2011-08-26,71.709999,73.269997,70.519997,73.250000,49.402164,1842500
2011-08-29,73.809998,74.459999,73.139999,74.070000,49.955185,1869100
2011-08-30,73.209999,74.570000,72.500000,74.099998,50.486645,2193800
2011-08-31,74.580002,74.750000,73.669998,74.190002,50.547958,1814500
2011-09-01,74.400002,75.000000,72.949997,73.050003,49.771244,2352800
2011-09-02,72.139999,72.660004,71.129997,71.370003,48.626617,2202800
2011-09-06,69.669998,71.330002,69.099998,71.220001,48.524406,2347900
2011-09-07,72.099998,73.180000,71.430000,72.940002,49.696304,1668400
2011-09-08,72.550003,73.000000,71.820000,71.940002,49.014969,1735700
2011-09-09,71.160004,71.980003,70.529999,71.570000,48.762875,2546700
2011-09-12,70.500000,72.290001,70.500000,72.239998,49.219383,2527900
2011-09-13,72.620003,74.220001,72.160004,72.709999,49.539593,3090600
2011-09-14,73.070000,74.500000,72.610001,73.580002,50.132362,2807500
2011-09-15,73.760002,75.500000,73.760002,75.440002,51.399635,2038400
2011-09-16,75.279999,76.209999,74.510002,76.029999,51.801605,4099500
2011-09-19,75.059998,77.040001,74.839996,76.690002,52.251297,3547000
2011-09-20,76.940002,76.989998,75.320000,75.440002,51.399635,3063100
2011-09-21,75.470001,75.730003,72.650002,72.650002,49.498722,4054200
2011-09-22,70.870003,74.209999,70.769997,73.139999,49.832573,5399200
2011-09-23,73.480003,74.720001,71.739998,72.089996,49.117172,4777100
2011-09-26,72.980003,73.800003,72.190002,73.779999,50.268627,4816700
2011-09-27,75.169998,75.230003,73.709999,74.269997,50.602474,2929300
2011-09-28,74.300003,74.919998,73.239998,73.320000,49.955189,1831200
2011-09-29,74.250000,74.389999,71.000000,72.489998,49.389706,3619300
2011-09-30,71.690002,73.400002,71.529999,72.639999,49.491898,3346500
2011-10-03,72.580002,73.290001,71.110001,71.160004,48.483536,2724100
2011-10-04,70.449997,72.760002,70.370003,72.699997,49.532806,2300000
2011-10-05,73.099998,73.769997,71.970001,72.489998,49.389706,2974300
2011-10-06,72.269997,73.730003,72.110001,73.129997,49.825752,2150800
2011-10-07,73.599998,74.800003,73.080002,74.000000,50.418518,2385800
2011-10-10,75.239998,75.809998,74.510002,75.750000,51.610847,1543000
2011-10-11,75.459999,76.599998,75.459999,76.320000,51.999199,1597200
2011-10-12,76.629997,76.919998,75.959999,76.129997,51.869743,1437000
2011-10-13,75.900002,76.589996,75.279999,76.410004,52.060513,1138000
2011-10-14,77.010002,77.099998,75.730003,75.989998,51.774349,1745000
2011-10-17,75.750000,76.449997,74.559998,74.720001,50.909061,2477000
2011-10-18,74.800003,76.419998,74.239998,75.980003,51.767544,1959500
2011-10-19,75.900002,76.680000,75.209999,75.470001,51.420071,1226700
2011-10-20,75.750000,76.050003,74.809998,75.699997,51.576767,1368600
2011-10-21,76.410004,77.400002,75.639999,77.400002,52.735035,2122300
2011-10-24,77.389999,78.860001,76.570000,78.730003,53.641190,2207100
2011-10-25,78.660004,79.900002,78.050003,78.889999,53.750229,3274900
2011-10-26,78.940002,78.940002,75.639999,76.349998,52.019627,4405800
2011-10-27,78.019997,78.300003,75.220001,75.650002,51.542709,3157700
2011-10-28,75.720001,76.690002,75.059998,75.430000,51.392815,2244700
2011-10-31,75.279999,77.000000,75.089996,75.900002,51.713047,3272200
2011-11-01,74.559998,75.059998,73.480003,73.989998,50.411694,2709200
2011-11-02,74.730003,75.290001,74.330002,74.519997,50.772808,1968600
2011-11-03,75.160004,76.209999,74.599998,76.089996,51.842499,1411900
2011-11-04,75.529999,76.519997,74.739998,76.519997,52.135464,2933000
2011-11-07,76.430000,78.419998,75.959999,78.260002,53.320980,2541900
2011-11-08,78.419998,78.870003,77.540001,78.389999,53.409557,2209200
2011-11-09,77.019997,77.529999,76.559998,76.949997,52.428425,2773000
2011-11-10,77.300003,77.400002,75.769997,76.129997,51.869743,2608300
2011-11-11,76.940002,77.809998,76.779999,77.419998,52.748642,1728900
2011-11-14,77.330002,77.949997,77.230003,77.349998,52.700974,1497800
2011-11-15,77.120003,78.139999,77.010002,77.849998,53.041637,1405800
2011-11-16,77.099998,77.320000,75.769997,75.930000,51.733490,2368200
2011-11-17,75.750000,75.980003,74.389999,75.160004,51.208839,2895000
2011-11-18,75.599998,75.720001,74.940002,75.099998,51.167976,6630400
2011-11-21,74.160004,74.889999,72.370003,74.489998,50.752365,8533400
2011-11-22,74.510002,74.940002,73.570000,74.470001,50.738743,2297300
2011-11-23,73.760002,74.570000,73.550003,73.949997,50.384453,2479700
2011-11-25,74.019997,76.230003,74.000000,75.389999,51.365562,2001900
2011-11-28,76.809998,78.000000,76.000000,78.000000,53.143822,5886500
2011-11-29,77.290001,77.290001,76.349998,76.510002,52.805645,2644800
2011-11-30,78.029999,78.860001,77.730003,78.150002,53.937550,2998500
2011-12-01,78.139999,79.489998,78.110001,78.980003,54.510391,1896800
2011-12-02,79.550003,79.800003,77.230003,77.820000,53.709797,2421700
2011-12-05,78.559998,78.660004,77.599998,78.110001,53.909931,2524900
2011-12-06,77.800003,78.489998,77.620003,77.910004,53.771908,1498300
2011-12-07,77.940002,78.050003,77.370003,77.570000,53.537247,2092300
2011-12-08,77.470001,77.650002,76.419998,76.519997,52.812553,1797200
2011-12-09,77.050003,77.699997,77.019997,77.419998,53.433697,1239700
2011-12-12,77.440002,77.470001,76.400002,76.889999,53.067909,1450200
2011-12-13,77.379997,77.769997,76.459999,76.730003,52.957489,1642200
2011-12-14,76.720001,76.870003,76.019997,76.290001,52.653805,1439800
2011-12-15,77.070000,77.519997,76.760002,76.919998,53.088623,1972300
2011-12-16,77.620003,77.879997,76.320000,77.099998,53.212852,4215600
2011-12-19,77.279999,77.690002,76.599998,76.820000,53.019608,1393200
2011-12-20,77.940002,78.870003,77.830002,78.529999,54.199818,1749900
2011-12-21,78.449997,79.690002,78.019997,79.629997,54.959023,1820700
2011-12-22,79.820000,81.029999,79.629997,80.809998,55.773441,2793300
2011-12-23,81.000000,81.459999,80.669998,81.410004,56.187523,1927500
2011-12-27,81.330002,81.660004,80.940002,81.320000,56.125416,1483200
2011-12-28,81.680000,81.779999,80.849998,80.940002,55.863136,840400
2011-12-29,80.959999,81.739998,80.879997,81.519997,56.263462,1123700
2011-12-30,81.650002,81.860001,80.860001,80.900002,55.835552,1474700
2012-01-03,82.120003,82.989998,81.769997,82.019997,56.608528,2273600
2012-01-04,80.949997,81.449997,80.370003,80.910004,55.842461,2242700
2012-01-05,80.660004,80.680000,79.050003,80.070000,55.262699,2616100
2012-01-06,80.410004,80.410004,79.650002,79.980003,55.200584,4274300
2012-01-09,80.349998,80.349998,79.760002,80.040001,55.241970,1861500
2012-01-10,80.629997,81.199997,80.360001,80.620003,55.642269,1846700
2012-01-11,80.489998,81.129997,80.489998,80.779999,55.752712,1245900
2012-01-12,81.120003,81.769997,80.760002,81.690002,56.380768,1822300
2012-01-13,81.160004,81.529999,80.800003,81.519997,56.263462,1475600
2012-01-17,82.050003,82.099998,81.349998,81.639999,56.346279,1953700
2012-01-18,81.589996,82.279999,81.339996,82.279999,56.788006,1155900
2012-01-19,82.250000,83.709999,81.849998,83.709999,57.774933,1959400
2012-01-20,83.150002,83.440002,82.540001,82.779999,57.133064,2461700
2012-01-23,82.830002,82.860001,81.900002,82.540001,56.967461,1716700
2012-01-24,82.550003,82.809998,82.120003,82.239998,56.760380,1139000
2012-01-25,82.040001,82.269997,81.250000,81.730003,56.408382,2421500
2012-01-26,82.470001,82.949997,81.290001,82.470001,56.919113,2733700
2012-01-27,82.000000,82.550003,81.660004,82.019997,56.608528,1952500
2012-01-30,81.320000,82.129997,81.290001,82.010002,56.601616,3109900
2012-01-31,82.199997,82.400002,81.699997,82.320000,56.815601,2878600
2012-02-01,82.540001,83.720001,82.260002,83.519997,57.643829,2114100
2012-02-02,83.559998,83.699997,82.900002,83.169998,57.402248,1298800
2012-02-03,83.410004,84.730003,83.250000,84.589996,58.382298,3366800
2012-02-06,84.379997,85.400002,84.339996,85.250000,58.837814,2028300
2012-02-07,85.000000,86.639999,85.000000,86.629997,59.790253,2871300
2012-02-08,86.570000,87.709999,86.139999,87.639999,60.487358,3394000
2012-02-09,87.660004,88.070000,87.400002,88.010002,60.742729,2865000
2012-02-10,87.129997,87.720001,87.000000,87.510002,60.397636,1928200
2012-02-13,87.639999,88.250000,86.980003,88.230003,60.894550,2583400
2012-02-14,87.730003,88.550003,87.660004,88.449997,61.046391,1676700
2012-02-15,87.680000,87.919998,86.769997,86.930000,59.997341,3474000
2012-02-16,86.849998,87.209999,86.059998,86.400002,59.631523,2298500
2012-02-17,86.720001,88.309998,86.620003,87.989998,60.728920,2734000
2012-02-21,87.860001,87.900002,86.790001,87.150002,60.149132,1738700
2012-02-22,87.339996,88.089996,87.260002,87.620003,60.473564,1241400
2012-02-23,87.809998,88.389999,87.570000,88.290001,60.935951,7431200
2012-02-24,88.480003,90.150002,88.400002,89.529999,61.791779,7279200
2012-02-27,89.519997,90.000000,89.080002,89.410004,61.708973,2905000
2012-02-28,88.849998,88.860001,88.000000,88.699997,61.911385,1866000
2012-02-29,88.879997,89.309998,88.389999,88.410004,61.708965,2832200
2012-03-01,88.610001,88.970001,88.139999,88.370003,61.681053,1608300
2012-03-02,88.400002,89.050003,88.300003,88.500000,61.771786,1334200
2012-03-05,89.019997,89.080002,88.559998,88.680000,61.897434,1458500
2012-03-06,87.980003,88.839996,87.680000,87.779999,61.269234,1442200
2012-03-07,87.809998,88.070000,87.410004,87.959999,61.394875,1280500
2012-03-08,88.570000,89.000000,88.260002,88.379997,61.688034,1159400
2012-03-09,88.820000,89.120003,88.220001,88.910004,62.057972,1177800
2012-03-12,88.709999,89.290001,88.620003,89.000000,62.120766,1113600
2012-03-13,89.379997,89.709999,88.800003,89.650002,62.574490,1626500
2012-03-14,89.860001,91.010002,89.779999,90.419998,63.111935,2039300
2012-03-15,90.400002,90.680000,89.930000,90.300003,63.028172,1382000
2012-03-16,90.300003,90.500000,89.250000,89.320000,62.344131,2116300
2012-03-19,88.919998,89.690002,88.889999,89.559998,62.511616,900000
2012-03-20,89.290001,89.559998,88.639999,89.339996,62.358101,1355500
2012-03-21,89.309998,89.720001,89.260002,89.449997,62.434891,1289800
2012-03-22,89.120003,89.660004,88.839996,89.400002,62.400002,1412400
2012-03-23,89.599998,89.879997,89.199997,89.769997,62.658218,1032600
2012-03-26,90.230003,90.769997,90.089996,90.639999,63.265495,1340000
2012-03-27,90.639999,91.089996,90.550003,90.849998,63.412041,1119700
2012-03-28,90.779999,91.080002,89.320000,89.690002,62.602375,1353700
2012-03-29,89.470001,89.690002,88.830002,89.629997,62.560516,1331500
2012-03-30,90.000000,90.160004,89.599998,89.860001,62.721043,1275100
2012-04-02,89.410004,91.610001,89.410004,91.160004,63.628418,1678000
2012-04-03,91.019997,91.419998,90.650002,91.070000,63.565609,1257700
2012-04-04,90.860001,90.949997,90.260002,90.339996,63.056053,1632700
2012-04-05,90.040001,90.769997,89.830002,90.150002,62.923470,1808400
2012-04-09,89.360001,89.360001,88.709999,88.739998,61.939293,1331600
2012-04-10,88.500000,88.639999,87.669998,87.669998,61.192455,1441100
2012-04-11,88.370003,88.949997,88.230003,88.489998,61.764828,1386800
2012-04-12,88.800003,90.410004,88.699997,90.169998,62.937428,1467900
2012-04-13,89.930000,90.589996,89.290001,89.300003,62.330204,1481300
2012-04-16,89.550003,89.800003,89.080002,89.570000,62.518646,2807200
2012-04-17,89.540001,90.779999,89.029999,90.599998,63.237564,1373200
2012-04-18,90.290001,90.769997,89.930000,90.370003,63.077042,946800
2012-04-19,90.699997,90.970001,90.029999,90.339996,63.056053,1500100
2012-04-20,90.449997,91.239998,90.320000,90.839996,63.405052,1118800
2012-04-23,89.989998,90.739998,89.940002,90.529999,63.188690,1414300
2012-04-24,90.629997,91.290001,90.529999,91.129997,63.607513,1291400
2012-04-25,91.739998,91.889999,90.620003,90.980003,63.502800,1843400
2012-04-26,91.410004,92.239998,91.110001,91.699997,64.005356,1976200
2012-04-27,92.080002,92.089996,91.199997,91.300003,63.726173,1526500
2012-04-30,91.099998,91.099998,90.459999,90.540001,63.195675,1146200
2012-05-01,90.610001,91.019997,90.160004,90.550003,63.202641,1629300
2012-05-02,89.709999,90.290001,89.709999,90.080002,62.874603,2000800
2012-05-03,89.830002,90.080002,89.230003,89.470001,62.448837,1459400
2012-05-04,89.279999,89.550003,87.830002,87.830002,61.304146,2082600
2012-05-07,87.779999,88.110001,86.980003,87.309998,60.941189,2172100
2012-05-08,86.989998,87.220001,86.250000,87.129997,60.815552,1669100
2012-05-09,86.529999,86.910004,85.919998,85.949997,59.991962,1756900
2012-05-10,86.589996,86.910004,86.000000,86.120003,60.110580,1317200
2012-05-11,86.180000,86.330002,85.169998,85.209999,59.475414,1919300
2012-05-14,84.660004,85.400002,84.169998,85.199997,59.468414,1186500
2012-05-15,85.029999,85.370003,84.419998,84.589996,59.042675,1403600
2012-05-16,84.930000,85.320000,84.290001,84.330002,58.861183,1319000
2012-05-17,84.220001,84.300003,82.779999,82.830002,57.814205,1398700
2012-05-18,83.160004,83.779999,82.599998,82.779999,57.779293,1563200
2012-05-21,83.250000,83.660004,82.519997,83.629997,58.372601,1250100
2012-05-22,83.599998,84.230003,83.089996,83.690002,58.414482,1532600
2012-05-23,83.370003,83.480003,82.190002,83.349998,58.177158,1572500
2012-05-24,83.580002,83.580002,82.510002,83.370003,58.191120,5978900
2012-05-25,83.250000,83.620003,82.620003,82.709999,57.730427,6308500
2012-05-29,83.290001,83.690002,82.830002,83.660004,58.393532,7994200
2012-05-30,82.400002,83.250000,81.519997,82.800003,58.492443,1959200
2012-05-31,82.739998,83.470001,82.620003,82.800003,58.492443,1613900
2012-06-01,81.639999,82.019997,81.010002,81.220001,57.376270,1797300
2012-06-04,81.230003,81.959999,80.440002,81.050003,57.256176,1506700
2012-06-05,80.809998,80.919998,80.139999,80.820000,57.093689,1416600
2012-06-06,81.790001,82.440002,81.279999,82.379997,58.195755,3648700
2012-06-07,83.040001,83.650002,82.690002,83.150002,58.739674,1777100
2012-06-08,82.940002,83.410004,82.650002,83.290001,58.838581,1117400
2012-06-11,83.790001,83.790001,82.389999,82.459999,58.252239,886400
2012-06-12,83.080002,83.790001,82.750000,83.370003,58.895100,1475000
2012-06-13,82.970001,83.440002,82.400002,82.669998,58.400589,1132900
2012-06-14,82.849998,83.599998,82.440002,83.330002,58.866837,1358200
2012-06-15,83.379997,83.889999,83.169998,83.449997,58.951603,1708000
2012-06-18,83.480003,84.839996,83.339996,84.760002,59.877026,1500800
2012-06-19,85.019997,85.610001,84.440002,85.300003,60.258514,1498700
2012-06-20,85.160004,85.269997,84.120003,84.540001,59.721638,1156900
2012-06-21,85.180000,85.529999,84.269997,84.370003,59.601543,1618200
2012-06-22,84.730003,85.500000,84.220001,85.349998,60.293816,1567400
2012-06-25,84.669998,85.250000,84.169998,84.250000,59.516750,1532200
2012-06-26,84.559998,84.680000,83.150002,83.379997,58.902168,1480900
2012-06-27,83.430000,85.180000,83.430000,84.910004,59.983013,1245800
2012-06-28,84.089996,84.750000,83.459999,84.529999,59.714550,1049700
2012-06-29,86.000000,87.089996,86.000000,87.080002,61.515965,2172800
2012-07-02,87.320000,87.650002,86.510002,87.160004,61.572472,1088000
2012-07-03,87.220001,87.510002,87.089996,87.510002,61.819729,1076400
2012-07-05,87.160004,87.540001,86.849998,87.000000,61.459442,1738700
2012-07-06,86.430000,87.000000,86.110001,86.860001,61.360538,893000
2012-07-09,86.889999,87.550003,86.820000,87.389999,61.734962,1384000
2012-07-10,87.669998,88.230003,86.709999,87.019997,61.473545,963200
2012-07-11,87.099998,87.300003,86.519997,86.839996,61.346394,1402100
2012-07-12,86.410004,86.610001,85.650002,86.019997,60.767132,1610200
2012-07-13,86.129997,87.330002,86.099998,87.250000,61.636047,1378300
2012-07-16,87.010002,87.220001,86.160004,87.139999,61.558342,1118300
2012-07-17,87.139999,87.809998,86.720001,87.430000,61.763199,1300400
2012-07-18,87.400002,88.669998,87.269997,88.599998,62.589733,1154000
2012-07-19,88.800003,88.800003,87.769997,88.510002,62.526150,1234700
2012-07-20,88.070000,88.489998,87.379997,87.709999,61.960987,1348300
2012-07-23,86.900002,87.290001,86.570000,86.910004,61.395889,1541200
2012-07-24,87.489998,89.160004,86.930000,87.790001,62.017517,2029800
2012-07-25,88.120003,88.220001,86.559998,87.680000,61.939796,2346300
2012-07-26,88.650002,88.870003,87.959999,88.550003,62.554417,1356800
2012-07-27,88.739998,90.510002,88.650002,90.199997,63.719990,1495600
2012-07-30,89.589996,89.849998,88.779999,89.080002,62.928799,1482300
